tweet_id	adr_mention	tweet_text
485147583111655424	0	@realitytvbites_ @beedeedles @la_debra @avivadrescher ad uses advair as rescue inhaler.it's her prop.uses it 2 get attention.damage 2 lungs
340228356618481665	0	chat with the beure herself, got my nicotine and a stroll in the dark #perfect
341947127594901504	0	hey brother, can you spare a paxil? i'm terrible at this panhandling shit.
525698640762130434	0	@ont_ombudsman same here,  i've had a ventolin inhaler in my pocket everywhere i go for the last 22 years.
332828487276716032	0	@missrabbitxo i took ativan, didn't work at all. now i take paxil (paroxetine) works like a charm.
463332557300703232	0	time to turn my attention to upcoming business:  1. my fantasy camp 2. victoza ambassadorship 3. cont sneaker education 4. fantasy camp!!
447107262730227712	0	someone please put michael clifford on adderall or ritalin or something
541428411005435904	0	mixing miralax into prune juice, so that's how i'm livin these days
465179590328352768	0	when are the changes to tramadol n temazepam cd changes coming into effect. any idea!! #ukpharmacists
531677565778661376	0	@marriedmaniac @ihateyrself @pbandjenelley_1 hahaha!!! the suboxone ad for her classier self 😂😝
429821248978563073	0	elderly patients taking latuda for bipolar depression could expirience death or stroke.  jesus!!! your so nuts we don't care if you die!
349421447397130241	0	downing your fluoxetine with cheap morning coffee on the train to work. another day in #cameronsbritain
440310272763658240	0	thank you boniva for making sally field possible.
510574979566432256	0	linda cardozo: future of rx of oab lies in combination therapy eg tolterodine + pilocarpine, or solifenacin + mirabegron #cfaconf14
349740646095011840	0	take humira to help you sleep #sideeffects no sleep, heart attack, stroke. like seriously?? wtf
353852472630063106	0	@ciproispoison @david82wilkins @cfaware i'd rather take cipro than drown in my own chest infection.
339882448970186754	0	i hate guys who say a girl smoking is unattractive. you can kiss my nicotine ass.
536649234226085888	0	welcome @johnhil61318036 to nexium :)
327790926812561409	1	@rayvenmental yeah the first time i was on olanzapine i did not put much weight on but 2nd time i did! weird!
341665139063398400	0	@thedrbanner cymbalta will do that :c hell most of them so sadly :c
341907897296494592	0	wishing i could be spending this vyvanse on something productive like crafts or working out instead of a slow day at work. #ugh
446927103846404097	1	fuck adderall i'm tryina sleep and it's 15am umm??? rude
347592194691047424	0	today i have to decide my fate. warfarin vs rivaroxaban.
426059355163594752	0	latuda common side effects, excessive weight gain, vomiting,agitation anxiety dystonia dizziness fatigue,restlessness. #idratherbedepressed
330324765002833920	0	@voidburger one of them told me to take klonopin, trazodone, and lunesta all together at bedtime. yes, give me all the cns depressants, thx
351048051768561664	0	@barackobama @colgate @ooma @humira @capitalone my signature words: back, up, believe,smart,think,all, forward, in
537384351491567618	0	lagu 'hotel california' 'popeye the sailorman' 'another obe bites the dust' 'twink2 little star' antara lagu yg ada lirik freemason
537289595226845185	0	perbandingan antara denmark bear vs puffy bear #bonekawisuda #bonekabandung http://t.co/xpir9rpxyy
331819466537189376	0	@mavismaccruet  mavis, may i recommend 60mg of fluoxetine daily to help with your obsessive compulsive disorder??  #mccann
448350235375325184	0	"lori asks ""does anyone take viibryd for depression? it's fairly new and i'm a little skeptical of taking it."""
365214579028017152	1	@ivaaannn_ don't take viibryd i used to and it makes you really out of it :x
353059618466971648	0	@jennnnaaaaa_ i need a good cymbalta session soon.
348929055984332800	0	tysabri for the win. the last time i felt this good and was this mobile required 4”s removed from my intestine. still not 100% but good.
341886977429352448	0	that seroquel put me down yesterday smh
342875217045114881	0	@camiliasilf yeouch. at the seroquel. i can't tolerate it, hypersensitive to most meds..
342671450496446464	0	@iamhdt i need some lysol.   maybe some cipro.
522637370139492352	0	metformin prevents fibro- to myofibroblast change and also reverses tendon explanation gene expression changes caused by stress deprivation.
535672784043917312	0	lol @ the iupac name for sildenafil 😂😂😂
527863795738099712	0	i would like an elephant following me around like on the spiriva commercial ...
523840189655818242	0	@cbhanp @realitycheckind vultures are disappearing because of use of diclofenac by vets. nrega might be a bad scheme but work not degrading
333933991864459264	0	#tysabri done for this month. transport relatively painless
343887057816518658	0	rt @lil_brookie: kim d is always in desperate need of a throat lozenge #rhonj
447890580048453632	0	@carole_ei_ei_ay no i never got approved for it. i got neurontin generic instead. does that take time?
515302390770069504	0	@idstewardship goodbye ritonavir
354352302028627968	0	@rachs_charlie has it reduced your seizures!? am on keppra and vimpat full doses of both and still have 3-7 seizures a week.
533301647397896193	0	as of now i'm battling addiction taking suboxone so i can be free from all pharmasudical meds #drugfree #lovemarytho
541974064907452416	0	8am and take your adderall for the big test of the day. feed your dog, take out the trash, clean your room and kitchen. start laundry...
463532103930347520	0	heh, this meridia likes to joke around... i kinda like her.
340291468939911169	0	i need a blunt.. but i'll settle for nicotine
340565184865243136	0	“@uberfacts: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac.” oops i hate bananas
464841729158295552	0	my dad's on gabapentin for his back which is cool cause lady was on that for her hips
532362311076311041	0	$mnkd afrezza &amp; exubera compared. will afrezza fail like exubera? http://t.co/tzlqdytt6m
457957857951236097	0	@rosie i didn't need an explanation i understood levofloxacin  can cause tendon rupture just hope u have finished the dosage  dangerous drug
519911547066265600	0	and now comes the heavy breathing.. ventolin mana ventolinnn.. *bongkar tas
449376513327374336	0	who is the guy in the eliquis commercial talking to? his wife is in the room but he is not looking at her or into the camera.
467325253236973568	0	$nvo 7:48 am novo nordisk presents phase 3a data from largest trial with liraglutide 3 mg demonstrated significantly greater weight loss...
352904485598797826	0	@theotherrift it sort of can. :( you treat rls w dopamine agonists. olanzapine is a dopamine antagonist.
513319665008140288	0	.@nirs did some calculations - a new contract for exelon could cost rochester-area ratepayers over 100 millions dollars a year with ginna.
347920691443662848	0	@ashleylvivian get ekg to see if #avelox increased heartbeat,torsades de pointes, or you have prolonged qt intervals or t-wave irregularity
349157564379975681	0	@habaneroshrm . #tysabri. home. sleep. repeat #every28days.
340698439463620608	0	just took some meds this cough is killing me #mucinex #ciprofloxacin
341736445905604608	0	also literally how depressed nbc sounds now. let's get them some fluoxetine
344592306961252354	0	@anorexic0 @ewdustin -generic drugs as effective as amgen's enbrel for arthritis- @fiinging -: a blockbuster drug made b...  @jesusislana
345395132478156800	0	@setmefreebabe no the last time i took seroquel with 3 benadryls and xanex. i might have taken more tho sleepwalking...#slepttho
449256082863849472	0	nanette milne msp @scotparl thalidomide art exhibition, discussing justice from grunenthal / german government http://t.co/idxgchv1ob
460424637277421570	0	i usually snort a lipitor on the side. or crunch of a crestor and use it like sprinkles. @realmyiq2xu2 @michelelfrost
537673647398617088	0	"i'm ""discusses splitting a 3 pack of miralax from costco with a friend"" years old."
466733304637448192	0	pradaxa (dabigatran):  lower risk for stroke and death, but higher risk for gi bleeding compared to warfarin
343401276802998273	0	@1stonecold11 i take valium/baclofen supp that help me tremendously
538738873396760576	0	@jrock514 so glad the oxycodone helps. it's terrible to live like this. chronicpain changes so much. hope they can help u in january.🙏
342012458262749184	0	@paisleylynn10 @tylermf_harding @raymtodd yeah well this girl ran out of her vyvanse today...
351193169750265857	0	my derpy little town now has a bridge! we shall name it... the paxil bridge, in honor of our chief donor, @paxilparox!
350092335427764226	0	@dawnmgibson a12 been on #humira for over a yr now and that's helped a ton with previously unbearable #painsomnia #spooniechat
340372372911702016	0	nicotine free day is true. nowhere's selling. @thatlovetrap
341611462273425410	0	. @mensjournal ..i have so much to say about this. but..well , you know . i can't . meanwhile there was not one lozenge in cvs this morning.
341907732045119488	0	medication you're currently taking: 40mg of prozac and 30mg of adderall (every day). allergies: uggs.
452935118840012800	0	melissa wilson from penn talking about addis sorafenib to carboplatin and pacilitaxrl in melanoma #aacr14
448947491749507072	0	@kellyann1020 no lyrica is on a 45 day review. i got neurontin which is another nerve drug. works like a charm, but i can feel when it wears
447722067891617792	0	@justmagi76 pregabalin is supposed to help me it does a little but not much! just put up with it like u hun x@redheadnut @lgoddard @shiftms
483880463228887040	0	@greniedevil @natoreyes please, anything but a kris sex tape. not even a 1,000 mg sildenafil citrate would turn me into an eiffel tower.
340336280036589569	0	@aleexsav chiiiiiiiillll man *puffs out nicotine vapor*
541628554312568832	0	@naifco a baby aspirin (for longevity), metformin (for the metabolism). pop, pop, pop. then breakfast.
343948508765753345	0	uhm as i take my cymbalta for the first time in months &amp; literally feel my brain exploding lol great sign!!!
510974044397924352	0	if i see you in public shaking a water bottle it's for one of two reasons:  1. there's alcohol in it  2. there's miralax in it
451178530127511552	0	those interested in australian #productliability, #consumerlaw and vioxx litigation may be interested in article cited in previous tweet.
539166884655280128	0	he took 8 oxycodone
351782939018801153	0	yay! found some cipro!!! #feelingmuchbetter
487490581015592960	0	varenicline combined with nicotine patch improves smoking cessation rates
503715383447408642	0	@mtmdphd @myelomateacher #mmsm   t4;14 may be overcome with bortezomib + 1 or 2 mel-transplants  [total therapy 3a/b, hovon65]
348413444594221056	0	beginning to wonder, did we just get lucky with metformin? mt @ukidney savor trial disappoints - no cardiovascular advantage for saxagliptin
481987608105324547	0	@rx_ed hi ed, what is the best of statins? is it atorvastatin or lovastatin? thank you
329669841520836608	1	but i have realised that it's the lamotrigine which causes the joint pain.
541287785471029249	0	should tamiflu be used in unvaccinated daycare pop to decrease viral shedding? no data out there currently #ioms2014 @ilosteomedsoc
340380857112084480	0	@birdman5star .... ciroc banana cream hookah flavor .... no tobacco, no fire, no nicotine, no odors, and no ashes ... http://t.co/ldjxoxhnxc
464534164080177152	0	@bear_bad_man_ hey let's hope pregabalin better for us both! i had horrid side effects on gabapentin! hence the change in meds...
352560365231554560	0	@alanakalafsky haha this is in the leg and stomach. humira
519773654876295168	0	both options essential. 4 some buprenorphine causes anxiety: &gt; like a speedball. oral morphine better than both imho. @djmac_ @submisusegcu
344013339350929408	1	@bmccarthy32 glad to here it's keppra over the others. lamictal made me a zombie. first seizure is a bitch eh?
375431146613391360	0	doing nothing right now to my latuda the twins are studying in the front room just ate dinner walked down to dawns house some kids were
340261355691069440	0	@chubachups it was mega hard. glad on the up now. had to agree wiv doc that i went on prozac cus that womem.sucked me.dry until o cracked x
455045387393712129	0	new clues to link between ms drug tysabri and rare brain disease  researchers report that they think they have figured out why patients...
348909312464273408	0	@craigdooley2 seroxat/paroxetine, same as citalopram but different :d that was a great few weeks, brain had no idea what hit it.
350030272357613571	0	"i can't remember who said ""i need to get an opinion of bon iver from someone who isn't on paxil,"" but damn if it still isn't spot on"
344626847893565441	0	jamaican qualifiers should be used as a cymbalta advertisement; so depressing !
453276284789878784	0	latuda is the official bi-polar medicine of #wiunion
342002880284340224	0	@lindlpt i just found out that have osteopenia i'm taking boniva once a month
340304477238206464	0	@shakeymike is feeling under the weather. i had to put out the trash. it's weird, i liked it. i even gave max his prozac myself. #imaboss
511412063441133568	0	ivy league news: how reliable are online pharmacies: relationships asks him to tadalafil about works safe. help the penis row fascina...
350602373456084993	0	popped a paxil now i'm sane.*sigh*
457062339582234624	0	latuda just said to beat bi-polar disease i have to die!
475592498539409409	0	thank you quest diagnostics horizons hospice apidra bayer pt group welchol cdc the pa dept of health the va dept of health &amp; of course wamo
352212313790627840	0	rt @muffinlab: in the lab, a scientist rejoices. the hybrids are producing clonazepam n  fluoxetine. he gathers them in a bouquet to take t…
539899994921111552	0	@addicaid @erikaaugust @annetteermshar @subcomingdown @opiatetaskforce thanks for your interest in the suboxone directory!
485217593473503232	0	question everything that you put into your body.  #womenshealth #nuvaring #birthcontrol
483295637933662208	0	$bdsi to predict the outcome of 2nd phase 3 bema buprenorphine - we have to travel back in time sept2011 when it announced a negative p3
450516556229795840	0	pt:hate keeping labeled pradaxa bottle w/ me. if 👮 pulls me over, i need the rx bottle coz it's a control. rph&amp;intern:😳😕😳 #marblesmissing
463039698563502080	1	crap. i am now acutely aware of the fact i am currently taking levofloxicin and forgot the sunscreen this morning.
340346052202885120	0	i hate u prozac💊🔫
519546738625892354	0	punky home from the vet...fun times ..now on to miralax to help him. 17 yrs old. got him at 4 months....i'm blessed no matter what❤️
460442732541276160	0	@funkymonkneil @hardiecraig @99staffysdl i get tramadol and temazepam been on them yrs now!
342229999450992640	1	why can't i sleep like a normal person. oh yeah because i suffer from insomnia and trazodone gives me headaches #suffering #reality
349008653124251649	0	doctors has changed my meds...let's hope i don't get any of the nasty side effects. #fluoxetine
333267038929825793	0	@nicclark83 @cheer_bear13 my friend has a similar problem with non-branded venlafaxine so she gets effexor.
535314312454500352	0	in my bed after 11 hours on the road, i declare my 2014 mexico vacation a success although it ended with imodium and on a rainy note
458239341266231296	0	@star_anise_lada generally my bg is higher and takes longer to come down post masks on victoza vs insulin.
485965079943188480	0	my period is horrible. i mean i don't get them often because i'm on nuvaring but i feel like i am dying!
519110993264525312	0	@sataninsingsing this is how i get amitiza every month (for ibs-c)! $25/month instead of $85.
509821837501816832	0	anybody know the current street value of oxycodone and/or suboxone? need to gather some info. thx.
462252975277506560	0	lebanon, charles de gaulle, california baseball starkweather homicide, children of thalidomide #wdstfd14
332103366001963010	0	it's kind of hilarious talking to @elladeruiter when she's had a quetiapine.
474324261289480193	0	"@callme_chas esomeprazole sodium lol... aka....""nexium"" lol"
352948906507763712	0	i just take my seroquel .... i close facebook i just let you open i wont make research for see pic of u i already see pix for stop smile
343022904050610177	0	its been so long that if i took one of my vyvanse right now id be up for two days
348715017874571264	0	i wish my seroquel would kick in soon i want to sleep i have to be up at 10 for church
345982151331827712	0	hot topic on #obesity pharmacotherapy at #endo2013 symposium and #clinical trials on naltrexone-bupropion and #liraglutide in progress.
330919579251531776	0	catch me at parties in the corner thinkin about trazodone gettin wasted cuz all u had to eat today was half a dunkin donuts bagel..........
333376386653900800	0	@demonsexist now i'm tammy tina trazodone
498726389861085184	0	@biosimilarz @datamonitormark lol exubera was 2 feet long. that's like saying 14yrs ago, did mobile cos not learn anything from the dynatac.
467063440792879104	0	@fasdnetuk harrowing statistic. difference is the dangers of thalidomide were not known. dangers of drinking have been known for centuries.
491151818425376768	0	someone get me on some rimonabant
424906273830625281	1	effexor really should be illegal. i switched to pristiq to try to get off of it, now stopped pristiq, brain zaps back. fury.
342616665252589568	1	results of accidentally taking 100 mg of vyvanse last night: i took it at 11:00am and was wide awake until 3:30 this morning..
465908267487477761	0	results of woloshin media analysis of tysabri by fda communication milestones. #uncertaintyworkshopiom http://t.co/almwwvoxht
530929705458085888	0	is murphy from #znation in the nexium commercial?
448182718980186112	0	@hazelnancy that lead guy is so creepy in anything he does! not quite sure how he manages to get his hands on so much temazepam though...
522770613086076929	0	@aceesalcedo try mo esomeprazole girl :)
350027874939580417	0	rt @bizjournalism: rt @propublica: 17 of the top 20 prescribers of blood pressure drug bystolic received speaking fees from its maker. http…
504420804243648514	0	@musichighlights just yes, i inject enbrel but am trying to stop it, i prefer holistic approach, my joints are still sore from arthritis
344592290993537024	0	@anorexic0 @ewdustin -generic drugs as effective as amgen's enbrel for arthritis- @fiinging -: a blockbuster drug made b...  @jesusislana
532212955925188609	1	i know my stress level is high when my lunesta doesn't even work. day three of very little sleep. #calgon
345013077290409984	0	i love getting drugged up at institutions. they'd give me my prescribed 200mg of seroquel and 2 capsules of benadryl, haha it was the shit.
514798139652710401	0	whenever the januvia diabetes medication commercial comes on, i always think they are saying genovia and excitedly look for julie andrews.
345334089831817216	0	i dont miss the days of paxil and large migraine pills i used to be on as a kid.
346054053182193665	1	@ineedyouhere66 ugh the olanzapine makes me so tired :(
523214582907932672	0	most valuable lesson in my 20 years: if you chase super colon cleanse with miralax you will spend your evening doing homework on the toilet
495787911514955776	1	advair literally made me shrink an inch how is that possible
531866761692327936	0	what's wrong with advair  , my mom is so serious about me not taking it even tho the doctor suggests tht i do
344205804322304001	0	rt @vyvanseswag: vyvanse, commonly known as ocd in a pill.
341822266851594240	1	@oiseucalypt i was on muscle relaxant baclofen for two weeks, then 2 months trying to rid myself of it. 11 days in without and no sleep. :/
348184271145562112	0	@jennyelliott88 haha have had them before 🙈 only good thing is the sedation  😴 may have 2 increase #humira afterwards 😖
367260635051999232	0	@patpowers she spends more on gold leaf than madonna does on boniva....and it takes a lot of boniva to keep that old bitch doing crab bends!
345672017569280000	0	asap need for free this medicines or samples: saphris 15 mg sublingual nalerona. 50 mgrs. in chile..thanks
343996192574820352	0	look. if you consider yourself my friend, you will not offer me adderall, vyvanse, or anything..
341681176378998784	0	that moment when you recommend your patien'ts wife take zyprexa (instead of zyrtec) for their seasonal allergies. oops. #nurseproblems
466565177719406595	1	@exeterdormouse i am pretty clumsy and pregabalin makes me clumsier but this door injury was own fault..
348585369794650112	0	@spentgladiator2 quetiapine is a regular part of my nightly cocktail.
350386392347574272	0	(1/2) the p.deen situation fascinates me because of pr fiasco angle.she made some bad judgments: victoza deal &amp;keeping her diabetes a secret
340555489677017088	0	“@uberfacts: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac.” @dadalife taught me that
481252808428380160	0	my holy fast: only water, beer and varenicline are permitted.  i call it a holy fast because, holy, things are moving really, really fast.
346474716195868672	0	does anyone take fluoxetine and know if taking 2 pills vs 1 would help with a severe depression episode? it's within the safe limit but...
526381567024046080	0	@mythodrome i take synthroid now as a thyroid replacement since my thyroid gland is gone.
340261324586090496	0	el cafe americano de sweet &amp; coffee tiene prozac
522372333064171521	0	well-played, walmart: nexium next to the bbq sauce.
343146080269111297	1	the #quetiapine is kicking in. bizarre thoughts tonight. tempted to take the whole lot. i won't - don't worry people. just odd thoughts.
342945982159413248	0	@kevinmu03071266 i was on the lamotrigine for a while, the levetricetan is for me, stops the jerks i got . how long have you been on it?
351490872610791426	0	oh and i had a change in doctors and a change in meds. adios prozac and focalin, hello cymbalta and vyvanse 💊
540344556001427456	0	i just typed: oxycodone high in google. #wannabe #druggy #wisdom #teeth #aftereffect
331352682394701824	0	wow i took 3 melatonin pills, 2 fluoxetine pills, and 2 citalopram pills :o i'm gonna be out all day i think
423632240493735936	0	@jgriffee this is viibryd and seems to be giving me the symptoms it's meant to be treating.
542018904923447296	1	not even taking my adderall is helping me concentrate on my career counseling reading. #mastersdegree #sofaraway
341976967492554752	0	ok everybody..through away the prozac...it's official...this is the best medicine:-)))!! #dogs http://t.co/00zpmj42lr
340256955073449985	0	@meghaanc we need starbucks patches like nicotine ones lol
531735010207072258	0	dear nobel prize:volcano lava is merely mother nature's acid reflux.throw a fistful of nexium down her gullet.problem solved. you're welcome
484703351003549696	0	i'm a vampire and i'm just going to talk to meridia and expect nice things to happen because she totes doesn't hate the undead
528983187998126080	0	@aphoenixrizin hahaha. oh man. nexium user here because of mark and the #jets. #solidarity
533084804204736512	0	@secretcristina i read this... i have a vioxx alarm clock at home,  always thought there'd be a market for that
333896846294515712	0	@ianestepan @sport234a @natesadeghi  don't think it matters. as long as they don't use tysabri royalty. spin this out to shareholders
539906825735634944	0	only a diclofenac spray wud av done d magic...mscheeew
347029562019942400	0	rt @dralexconcorde: med bizz news: lilly's zyprexa under scrutiny - federal regulators are investigating the death of two people who r... h…
526930754719481856	0	drug commercials: enbrel will clear your skin but there's risk of high blood pressure, nausea, diarrhea, death, fleas in your coochie..
541670210332160000	0	@smittyhansen $chrs enbrel ph3 read-outs in apr'15 &amp; 4q15, so never assume success, play with hedge (but pk-pd good). 3ofx
465883879187177473	0	@lillajade hi lilla - i'm a journalist with the mail and researching a piece about sibutramine and slimming pills. could you dm me?
502885693681827840	0	as in, i have medicare through michigan and @meridianhp refuses to cover my nuvaring even though it's against state law
475886567547215872	0	the crestor knows what's best he will put u where u need to be  we fuck our own shit up tryna make our own moves  #phuckyofresh #bossmajor
344592290599280640	0	@anorexic0 @ewdustin -generic drugs as effective as amgen's enbrel for arthritis- @fiinging -: a blockbuster drug made b...  @jesusislana
527666797739126785	0	keagan has the flu. so tamiflu and no school for a few days.
538932689017917440	1	my vision is blurred rn from tbis oxycodone
340555229584039936	0	"""@uberfacts: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac."" give that bitch a banana."
493656089615798272	0	i forgot to wear a nuvaring #tweetlikeaboy
348628674523844608	0	even seroquel really can't keep the flood back
367674940645842944	0	@obfusticate worth the dopey ness of getting used to the topamax (to me) though, bc the saphris is p. much amazing for me.
539234443404513281	0	just saw a crestor ad that was sampling lowrider.  the end of the world is near people.
531127664124649473	0	@grrlmd zorvolex is manufactured using the submicron dynamic release technology. which makes diclofenac 20% smaller in size (2)
327048593489944576	0	told them my medication runs out this week and isnt on repeat, which really bugs me, with it being lamotrigine i cant exactly go the weekend
342240038232403969	0	@waxhaw_ : where during exam week everybody wants to buy vyvanse from you!💊💊💊
375773704313376769	0	@spiveychristy @jessannw jess doesn't know about latuda 😹😭😹😭 and #fergieisgonnakillyou
534434663339937793	0	@tyrece_coker i've been reading the tweets.... mate, i don't wanna tempt fate!  but i will have a pop!!gonna be on imodium from thursday! 😨
350112121238994945	0	lamotrigine is the result of inadequate drug delivery or due to development of drug-resistant cells
352274730658697217	0	lamotrigine, though significantly elevated in most brain metastases relative to surrounding brain
344592303731654657	0	@anorexic0 @ewdustin -generic drugs as effective as amgen's enbrel for arthritis- @fiinging -: a blockbuster drug made b...  @jesusislana
344628567235231744	0	sucking on the moon like a lozenge
677582795850571776	0	#xmaslist codeine syrup better job valium kindle red lipstick black lipstick -10kg pizza
529060824728731648	0	@b_sharpc @breakinggodless i do high protein low carb, better because i take metformin for my pcos.
525456873919873024	1	apparently lunesta and stairs are not a good pair!
502544885682286592	0	female crestor but her breeding days are done http://t.co/nkllrxlytm
514921979942428673	0	anyone dispensing or prescribing oseltamivir in/from ed?
344592323985956864	0	@anorexic0 @ewdustin -generic drugs as effective as amgen's enbrel for arthritis- @fiinging -: a blockbuster drug made b...  @jesusislana
339891226977378304	1	bad news: i can't take namenda anymore because it makes me pass out #crps #fml
344770958042734593	0	when hunger hits, its probably time to stop popping vyvanse.
344168006764593153	0	@lyndakelly ive been taking it since last year but tonight ive thrown all my victoza in the bin really worried
433932568875261952	0	victoza volunteered as tribute to shovel the snow for my mom 😂😂 mariefiero @theelricbros @sydnielynnxo @vicmicalizzi http://t.co/vole1ewhjk
343655173958275073	0	and getting studying done... thanks vyvanse!
346774248322392064	0	jus realized. riveroxaban and apixaban ban xa and therefore are direct xa inhibitors! #naplex
527138251359150080	0	all hail the return of the ventolin inhaler! see ya sucky pro-air! #pharmacytweets #asthma
341627166250909696	0	@randdaa @itweet4laughter the vyvanse will make yoh give a shit..
342639072906461186	0	the xarelto commercial during the today show is the highlight of my morning.
510119793161039872	0	atomoxetine has a lecturer-dependent attending activity.
344628044440416258	0	"rt @xkcdan: depression hurts, cymbalta can help. ""@de_horna_man: not much excites me nowadays."""
540700487348412416	0	@illbethere777 @barbarataylor15 @cdcflu exactly... seems they rely more on tamiflu themselves. so why the hype to get immunized???
483627291638247424	0	well, mom just went on the exelon patch. i'm glad my siblings took the initiative &amp; actually spoke to her physician.
541286174833143809	0	i really want a #daedra for a cat.  thinking meridia or azura for the name for our new little miss we will be bringing home next week. #meow
476727606167887872	0	@hickforco my husband is part of the avandia mass tort lawsuit and is represented by the law office of reilly posner.  my husband is getting
493082244752613377	0	my stoma thinks its a tap today even though i had lots of loperamide and not eaten anything to make it upset #illeostomy #ibdsucks
340214142185127937	0	nicotine and faded dreams
348916316473802752	0	the breakfast club: a jock, a wasteoid, a popular girl, a nerd (all vampires) and a factive who identifies as a member of fallout boy.
340558104657801216	0	“@uberfacts: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac.” bananas are drugs..good
517855066296823810	0	ventolin has numbed the discomfort of bitterness. so that was a fast game indeed. #elearningperks
333069270630158336	0	songs open with shout outs to paxil in between choked sobs. thirty full minutes of silence where no one could muster the effort to talk.
344231834302939136	1	only problem is i'm hungry. seroquel nation hunger :(
347937492139388928	0	rt @theryanadams: “@bbw_bff: @theryanadams his parents are dead, and he's given gotham everything.” patient: bruce wayne. 1 sativa lozenge.…
342643910436335617	1	amateur porn tips: take vyvanse! after two hours of continuous shitting, you'll be ready for anal with no embarrassing poo accidents! 💁
342116040295206912	0	it's amazing how much my life and my mentality has improved in the past three months due to finally getting treated for #adultadhd. #vyvanse
510962879387152384	1	darvacet was taken off the market because 30yrs later they say it causes heart attack, yeah but to abusers of the drug. it's a good pill.
330742256787156993	1	gave in wholeheartedly today to my olanzapine munchies. had already had an ice cream and milkshake before this :-0 http://t.co/mrzznwzwrl
377486850421964801	0	tysabri: i was told be my neuro that it would take 6 infusions of tysabri to bring down disease marker. have done 7 but feel no different.
459913868504879104	0	having shingles hurts/sucks, but this gabapentin does not suck n
340486805566652416	0	im am kojak !!! you can look the word up !!! #prozac&amp;cocaine  #lyrical &gt;&gt;&gt;&gt; and i made it my name !! my name is my name type shit
340557202110681088	0	"@kb_bnn ""@uberfacts: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac."""
467034015674155008	0	it's not all doom and gloom having a thalidomide baby. i'd put it in a dinosaur outfit n pretend it's a t-rex. #thalidomide
449539436746113024	0	really glad that blythe danner is doing more prolia commercials, but i wish that she could have a #consciousuncoupling with osteoporosis.
528683888395440129	0	@maliboo1022 thank you, this is rough! first dose of tamiflu in all of us at least!
520808262527381504	0	forgot to get my lunesta script today. this should make for an interesting night.
340255378518454273	0	@john_hodges1020 @ktlew_ i need nicotine yo
533692001565171712	0	these refs : @gopherfootball :: spiriva elephant : respiration
333684960886157312	1	god knows how i'm going to sleep tonight after sleeping 9 hours in the day 😕 #trazodone 💊
455164503051997184	0	just seen this commercial for eliquis and those side effects sound worse then wat it's suppose to be helping you with
328087000341180416	1	@doctorchristian can reducing fluoxetine zap me of all energy?i've reduced from a high dose, now on standard does &amp; not feeling good at all.
343045773614788609	0	"she say cymbalta can help! lol rt""@asvpxlegend: i'll be your anti-depressant."""
522757174825848833	0	@bt_smurf @tsrsoulz ur dreaming mate seriously yesterday you was viox wat you today bt again what a fucking show up 😂
491434777157701634	0	ok is anyone here on nuvaring because i just started it and ive heard some bad things and some good things
447842758309339136	0	adderall is seriously the best drug in the world. 😍😍😍
540975311564062720	0	they tried giving me tamiflu but i can't keep anything down so they're about to iv me “@slickss6: @loheezyy what are they giving you?”
502660237954777088	0	lol super no serius macam sildenafil funtion dye (if u know what i meant) http://t.co/pbpkzgllha
363191462344654848	0	"glenmark-msd januvia patent row drags on in court. the infamous ""tareeq pe tareeq"" that indian judiciary is known for!"
340264042478317568	0	{considers prozac ivs for damon and almighty}
353494318390059009	0	@tlmpsy @undeadheartsm wooo! have you noticed relief/benefits from it? my #rheum said some see positive effects of #enbrel right away.
344592314951430145	0	@anorexic0 @ewdustin -generic drugs as effective as amgen's enbrel for arthritis- @fiinging -: a blockbuster drug made b...  @jesusislana
349102317418725376	0	zyprexa velotab is the only solution!
450574030966620161	0	@jackiefarry @myelomasucks yes, a while ago.  thalidomide and dex.  not on anything but maintenance right now.
541783767489064960	0	caution: crestor contains a liquid core which, if exposed due to rupture, should not be touched, inhaled or looked at. do not taunt crestor.
332098378483761152	0	@sweetmcgurran thank you ivy! i just remember i have to take my prozac and refill my pill box &gt;.&lt; good lucky today though!:) #votemcgurran
342267219792781312	1	high off tramadol and venlafaxine in school omg help i'm falling asleep here
449910730750308352	1	(1 temazepam makes me not sleepy but also makes me put the milk away in the freezer. trying 2 to see if it actually makes me sleep...)
328752670091403264	0	when i can't sleep i start to list the drugs i know in alphabetical order - abciximab, acamprosate, alendronate, zzzz(olpidem, opiclone)...
351376929137500162	0	levaquin sucks so much i'm coming off it. next up: cipro.   can't we just take the damned kidney out??? #oknotreally
349411209994452992	0	rt @escardio: dronedarone not recommended for patients with permanent #afib or for the sole purpose of rate control - anne gillis #ehraeuro…
520387198491713536	0	i thought it would be funny to take 40mg of tadalafil earlier and i don't think it's funny anymore
348933685258616833	1	@justjeffpls seroquel can cause high blood sugars, talk to your dr. exercise everyday. lose weight. if u have type 1, ask someone else
509835931843842048	0	@nicole39077483 at my age, the only butt stuff i'm interested in is miralax #sadbuttrue
